"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","userNumber","original.inat.taxonID"
-122.3638201882,37.5323169391,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Ensatina","Ensatina eschscholtzii",2014,3,62,123168
-122.3566338147,37.4806427268,"Herp","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris sierra",2014,3,62,120720
-122.288686,37.447698,"Fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita velosa",2014,3,62,51314
-122.6010333056,37.8737416667,"Invertebrate","Animalia","Arthropoda","Malacostraca","Isopoda","Ligiidae","Ligia","Ligia occidentalis",2014,3,58,117674
-122.6001833056,37.8737110833,"Plant","Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Porphyra","Porphyra perforata",2014,3,58,133213
-122.6001833056,37.8737110833,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa",2014,3,58,117633
-122.6001333056,37.8738111111,"Microbe","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","Egregia menziesii",2014,3,58,67419
-122.6001333056,37.8738111111,"Plant","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Champiaceae","Neogastroclonium","Neogastroclonium subarticulatum",2014,3,58,339052
-122.6001333056,37.8738111111,"Plant","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Corallina","Corallina vancouveriensis",2014,3,58,126448
-122.6005194167,37.8734027778,"Microbe","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria setchellii",2014,3,58,81896
-122.6007694444,37.8721194444,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Nucella","Nucella emarginata",2014,3,58,117640
-122.6007694444,37.8721194444,"Invertebrate","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus",2014,3,58,48035
-122.6007694444,37.8721194444,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia scabra",2014,3,58,48750
-122.6,37.87365275,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia scutum",2014,3,58,129962
-122.515841,37.827209,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabis","Arabis blepharophylla",2014,3,459,60983
-122.5078111111,37.7397194444,"Bird","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax penicillatus",2014,3,3798,4277
-122.5078111111,37.7397194444,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Carpobrotus","Carpobrotus edulis",2014,3,3798,49322
-122.5079888889,37.7395305556,"Invertebrate","Animalia","Mollusca","Bivalvia","Veneroida","Pharidae","Siliqua","Siliqua patula",2014,3,3798,117615
-122.5078111111,37.7397194444,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae","Emerita","Emerita analoga",2014,3,3798,47414
-122.5078111111,37.7397194444,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",2014,3,3798,3849
-122.498546,37.828531,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa virginiensis",2014,3,459,48549
-122.498589,37.828531,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta",2014,3,459,49133
-122.581664,37.902077,"Bird","Animalia","Chordata","Aves","Strigiformes","Strigidae","Strix","Strix varia",2014,3,3904,19893
-122.530518,37.83209,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2014,3,3841,42221
-122.6002638889,37.8737805278,"Invertebrate","Animalia","Annelida","Polychaeta","Sabellida","Sabellariidae","Phragmatopoma","Phragmatopoma californica",2014,3,58,59635
-122.6002416389,37.8737221944,"Invertebrate","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus californianus",2014,3,58,62806
-122.6002111111,37.8737416667,"Invertebrate","Animalia","Arthropoda","","Scalpelliformes","Pollicipedidae","Pollicipes","Pollicipes polymerus",2014,3,58,48786
-122.5999610833,37.8739777778,"Plant","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Cladophoraceae","Cladophora","Cladophora columbiana",2014,3,58,117775
-122.6011249722,37.8741361111,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura sola",2014,3,58,49051
-122.506198,37.788421,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina",2014,3,3798,41708
-122.6011055278,37.8742944167,"Invertebrate","Animalia","Arthropoda","","Sessilia","Balanidae","Balanus","Balanus glandula",2014,3,58,81610
-122.60325,37.8732194167,"Plant","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondracanthus","Chondracanthus canaliculatus",2014,3,58,117805
-122.60325,37.8732194167,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2014,3,58,49699
-122.6012138611,37.8739083333,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2014,3,58,49699
-122.4998033333,37.8277583333,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2014,3,3905,49918
-122.535088,37.828074,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Melanitta","Melanitta perspicillata",2014,3,3841,7036
-122.4996633333,37.8280333333,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia atricapilla",2014,3,3905,9185
-122.497433,37.828113,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Melica","Melica californica",2014,3,1252,57186
-122.497157,37.828212,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Gutierrezia","Gutierrezia californica",2014,3,1252,57978
-122.49715,37.828256,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Soliva","Soliva sessilis",2014,3,1252,60150
-122.497488,37.828031,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia","Calystegia subacaulis",2014,3,1252,57014
-122.496942,37.828188,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Piptochaetium","Piptochaetium setosum",2014,3,1252,118428
-122.496604,37.82821,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Melica","Melica torreyana",2014,3,1252,52804
-122.496569,37.828233,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium quercetorum",2014,3,1252,60954
-122.49646,37.828252,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Gamochaeta","Gamochaeta ustulata",2014,3,1252,77224
-122.496115,37.828572,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Delphinium","Delphinium californicum",2014,3,1252,51860
-122.496227,37.828478,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Maianthemum","Maianthemum racemosum",2014,3,1252,53012
-122.49625,37.828513,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ageratina","Ageratina adenophora",2014,3,1252,64114
-122.496247,37.828504,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Thalictrum","Thalictrum fendleri",2014,3,1252,53301
-122.496279,37.828401,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa",2014,3,1252,48244
-122.496101,37.828589,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Tellima","Tellima grandiflora",2014,3,1252,51655
-122.496166,37.828366,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Rubiaceae","Galium","Galium porrigens",2014,3,1252,53063
-122.496036,37.828476,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Senecio","Senecio aronicoides",2014,3,1252,53206
-122.495439,37.828463,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Lomatium","Lomatium utriculatum",2014,3,1252,56827
-122.495499,37.828414,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Primulaceae","Primula","Primula hendersonii",2014,3,1252,487175
-122.495405,37.828423,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Poa","Poa secunda",2014,3,1252,58383
-122.495366,37.82849,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia","Calystegia purpurata",2014,3,1252,58882
-122.495122,37.827836,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Berberidaceae","Berberis","Berberis pinnata",2014,3,1252,58859
-122.4930865132,37.825485589,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Crataegus","Crataegus monogyna",2014,3,1252,51147
-122.492714,37.825568,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula crassicaulis",2014,3,1252,53201
-122.492378,37.825677,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia distans",2014,3,1252,56631
-122.492426,37.825853,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium californicum",2014,3,1252,57008
-122.492195,37.825683,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","Pseudognaphalium biolettii",2014,3,1252,58829
-122.492675,37.826148,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula crassicaulis",2014,3,1252,53201
-122.490989,37.827597,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia malvifolia",2014,3,1252,58923
-122.491996,37.828647,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Rhamnus","Rhamnus alaternus",2014,3,1252,82856
-122.510734,37.827235,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum douglasii",2014,3,1252,64105
-122.511102,37.827178,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja wightii",2014,3,1252,67809
-122.515581,37.827323,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia americana",2014,3,1252,53320
-122.6001583333,37.8737972222,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura elegantissima",2014,3,58,52564
-122.537062,37.832006,"Bird","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus ater",2014,3,3841,10373
-122.527296,37.832986,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Ramalina","Ramalina leptocarpha",2014,3,1,203093
-122.521076,37.833993,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera involucrata",2014,3,1,60881
-122.525645,37.834735,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","Niebla homalea",2014,3,1,147221
-122.527923,37.832637,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Adoxaceae","Sambucus","Sambucus racemosa",2014,3,1,57824
-122.525948,37.834939,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ageratina","Ageratina adenophora",2014,3,1,64114
-122.525941,37.834814,"Invertebrate","Animalia","Arthropoda","Insecta","Diptera","Cecidomyiidae","Rhopalomyia","Rhopalomyia californica",2014,3,1,55698
-122.539258,37.832594,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Grammia","Grammia ornata",2014,3,1,128079
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Columbellidae","Alia","Alia carinata",2014,3,3621,129933
-122.473889,37.832222,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Anthopleura","Anthopleura sola",2014,3,3621,49051
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Diaulula","Diaulula sandiegensis",2014,3,3621,508884
-122.473889,37.832222,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba",2014,3,3621,144455
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda crassicornis",2014,3,3621,47209
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia digitalis",2014,3,3621,64287
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia paradigitalis",2014,3,3621,347353
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Gastropoda","Patellogastropoda","Lottiidae","Lottia","Lottia scutum",2014,3,3621,129962
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Bivalvia","Myoida","Hiatellidae","Hiatella","Hiatella arctica",2014,3,3621,117617
-122.473889,37.832222,"Invertebrate","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile",2014,3,3621,49071
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia ciliata",2014,3,3621,117634
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Modiolus","Modiolus rectus",2014,3,3621,196218
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus trossulus",2014,3,3621,130239
-122.473889,37.832222,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Pachycheles","Pachycheles rudis",2014,3,3621,53621
-122.290238,37.448238,"Invertebrate","Animalia","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes","Ixodes pacificus",2014,3,62,60599
-122.288063,37.448313,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2014,3,3906,27459
-122.289015,37.448332,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2014,3,3906,36208
-122.473889,37.832222,"Invertebrate","Animalia","Sipuncula","Phascolosomatidea","Phascolosomatiformes","Phascolosomatidae","Phascolosoma","Phascolosoma agassizii",2014,3,3621,69873
-122.473889,37.832222,"Invertebrate","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Polyorchidae","Polyorchis","Polyorchis penicillatus",2014,3,3621,51640
-122.2934,37.452299,"Herp","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris sierra",2014,3,3906,120720
-122.294094,37.452842,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2014,3,3906,36208
-122.2934,37.452299,"Herp","Animalia","Chordata","Amphibia","Anura","Hylidae","Pseudacris","Pseudacris sierra",2014,3,3906,120720
-122.296949,37.45202,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2014,3,3906,27459
-122.296949,37.45202,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2014,3,3906,27459
-122.294538,37.449941,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2014,3,3906,27459
-122.294975,37.450396,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2014,3,3906,27459
-122.294609,37.450086,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha torosa",2014,3,3906,27818
-122.294555,37.449332,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha torosa",2014,3,3906,27818
-122.294758,37.44928,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha torosa",2014,3,3906,27818
-122.295402,37.449146,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha torosa",2014,3,3906,27818
-122.29553,37.449141,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha torosa",2014,3,3906,27818
-122.295589,37.448993,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha torosa",2014,3,3906,27818
-122.473889,37.832222,"Invertebrate","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Serpula","Serpula columbiana",2014,3,3621,131207
-122.473889,37.832222,"Invertebrate","Animalia","Chordata","Ascidiacea","Pleurogona","Styelidae","Botryllus","Botryllus schlosseri",2014,3,3621,62408
-122.295557,37.44921,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha torosa",2014,3,3906,27818
-122.473889,37.832222,"Invertebrate","Animalia","Chordata","Ascidiacea","Pleurogona","Styelidae","Styela","Styela clava",2014,3,3621,81615
-122.473889,37.832222,"Invertebrate","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus",2014,3,3621,48035
-122.473889,37.832222,"Invertebrate","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Schizobranchia","Schizobranchia insignis",2014,3,3621,339561
-122.293077,37.449125,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Ensatina","Ensatina eschscholtzii",2014,3,3906,123168
-122.292595,37.448672,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Ensatina","Ensatina eschscholtzii",2014,3,3906,123168
-122.473889,37.832222,"Invertebrate","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Watersiporidae","Watersipora","Watersipora subtorquata",2014,3,3621,124514
-122.473889,37.832222,"Invertebrate","Animalia","Arthropoda","","Scalpelliformes","Pollicipedidae","Pollicipes","Pollicipes polymerus",2014,3,3621,48786
-122.2928,37.44879,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2014,3,3906,27459
-122.473889,37.832222,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Mopalia","Mopalia muscosa",2014,3,3621,117633
-122.473889,37.832222,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus crassipes",2014,3,3621,47188
-122.292398,37.448771,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2014,3,3906,27459
-122.291475,37.447328,"Herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Batrachoseps","Batrachoseps attenuatus",2014,3,3906,27459
