"decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","kingdom","phylum","class","order","family","genus","year","month","speciesFixed","category"
-122.748028,37.932963,5,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",2014,5,"Pieris rapae","Invertebrate"
-122.74798,37.932925,5,"Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Tropaeolaceae","Tropaeolum",2014,5,"Tropaeolum majus","Plant"
-122.74798,37.932925,5,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Poanes",2014,5,"Poanes melane","Invertebrate"
-122.748018,37.932955,5,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes",2014,5,"Phyciodes mylitta","Invertebrate"
-122.74806,37.93301,7,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melospiza",2014,5,"Melospiza melodia","Bird"
-122.74821,37.933154,10,"Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Urtica",2014,5,"Urtica dioica","Plant"
-122.749441,37.933661,13,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Coenonympha",2014,5,"Coenonympha tullia","Invertebrate"
-122.749629,37.933763,10,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes",2014,5,"Phyciodes mylitta","Invertebrate"
-122.746695,37.933936,13,"Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes",2014,5,"Cathartes aura","Bird"
-122.746861,37.93407,13,"Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Rhionaeschna",2014,5,"Rhionaeschna multicolor","Invertebrate"
-122.9002641882,38.1478188063,28285,"Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion",2014,6,"Pandion haliaetus","Bird"
-122.87015,38.092282,407,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron",2014,6,"Rhododendron columbianum","Plant"
-122.87015,38.092282,407,"Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera",2014,6,"Lonicera hispidula","Plant"
-122.87015,38.092282,407,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Athyriaceae","Athyrium",2014,6,"Athyrium filix-femina","Plant"
-122.7993333333,38.0435,NA,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Hirundo",2014,6,"Hirundo rustica","Bird"
-122.7242729811,37.9611441833,10000,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Navarretia",2014,6,"Navarretia rosulata","Plant"
-122.99475,38.2406216667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2014,6,"Lupinus arboreus","Plant"
-122.994645,38.2405966667,NA,"Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Agrostis",2014,6,"Agrostis densiflora","Plant"
-122.8735283333,38.1162945,NA,"Plantae","Magnoliophyta","Liliopsida","Poales","Cyperaceae","Schoenoplectus",2014,6,"Schoenoplectus maritimus","Plant"
-122.977399,37.994296,29,"Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Mustela",2014,6,"Mustela frenata","Mammal"
-122.896457,38.135637,173,"Animalia","Chordata","Aves","Passeriformes","Paradoxornithidae","Chamaea",2014,6,"Chamaea fasciata","Bird"
-122.897315,38.135839,160,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron",2014,6,"Rhododendron occidentale","Plant"
-122.887322,38.090902,892,"Animalia","Chordata","Aves","Piciformes","Picidae","Dryocopus",2014,6,"Dryocopus pileatus","Bird"
-122.8666357835,38.066379255,10000,"Animalia","Chordata","Aves","Strigiformes","Strigidae","Strix",2014,6,"Strix occidentalis","Bird"
-122.798905,38.0435138333,NA,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea",2014,6,"Ardea herodias","Bird"
-122.798775,38.0435861667,NA,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2014,6,"Odocoileus hemionus","Mammal"
-122.7992333333,38.0437778333,NA,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea",2014,6,"Ardea herodias","Bird"
-122.7482342457,37.9686142526,10000,"Animalia","Chordata","Amphibia","Anura","Ranidae","Rana",2014,6,"Rana boylii","Herp"
-122.963362,38.06323,768,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium",2014,6,"Cirsium quercetorum","Plant"
-122.963362,38.06323,768,"Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius",2014,6,"Charadrius vociferus","Bird"
-122.9122759503,38.1545039521,10000,"Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia",2014,6,"Clarkia davyi","Plant"
-122.963362,38.06323,768,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa",2014,6,"Vanessa virginiensis","Invertebrate"
-122.875729,38.101063,892,"Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Calypte",2014,6,"Calypte anna","Bird"
-122.865177,38.09482,666,"Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Selasphorus",2014,6,"Selasphorus sasin","Bird"
-122.864491,38.092928,1012,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Poanes",2014,6,"Poanes melane","Invertebrate"
-122.963362,38.06323,768,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Elanus",2014,6,"Elanus leucurus","Bird"
-122.963362,38.06323,768,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Dennstaedtiaceae","Pteridium",2014,6,"Pteridium aquilinum","Plant"
-122.8961979066,38.0878551903,28,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Platanthera",2014,6,"Platanthera dilatata","Plant"
-122.943778,38.118838,17,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Stachys",2014,6,"Stachys chamissonis","Plant"
-122.938016,38.123564,17,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium",2014,6,"Cirsium occidentale","Plant"
-122.937887,38.123451,10000,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2014,6,"Lupinus arboreus","Plant"
-122.951533,38.119447,9,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia",2014,6,"Artemisia pycnocephala","Plant"
-122.957478,38.11328,47,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Abronia",2014,6,"Abronia latifolia","Plant"
-122.893672,38.1098,10,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron",2014,6,"Rhododendron columbianum","Plant"
-122.941861,38.121323,434,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Symphyotrichum",2014,6,"Symphyotrichum chilense","Plant"
-122.941861,38.121323,434,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella",2014,6,"Prunella vulgaris","Plant"
-122.947311,38.11869,58,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Monardella",2014,6,"Monardella villosa","Plant"
-122.946711,38.118757,88,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum",2014,6,"Eriophyllum lanatum","Plant"
-122.941861,38.121323,434,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Navarretia",2014,6,"Navarretia squarrosa","Plant"
-122.941861,38.121323,434,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melospiza",2014,6,"Melospiza melodia","Bird"
-122.941861,38.121323,434,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia",2014,6,"Zonotrichia leucophrys","Bird"
-122.941861,38.121323,434,"Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","Sylvilagus",2014,6,"Sylvilagus bachmani","Mammal"
-122.943975,38.118673,20,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia",2014,6,"Claytonia sibirica","Plant"
-122.941861,38.121323,434,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Senecio",2014,6,"Senecio glomeratus","Plant"
-122.937226,38.123281,95,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Chorizanthe",2014,6,"Chorizanthe cuspidata","Plant"
-122.938664,38.122741,43,"Plantae","Magnoliophyta","Liliopsida","Poales","Typhaceae","Sparganium",2014,6,"Sparganium eurycarpum","Plant"
-122.947183,38.119027,155,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Anaphalis",2014,6,"Anaphalis margaritacea","Plant"
-122.953877,38.120108,276,"Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Heliotropium",2014,6,"Heliotropium curassavicum","Plant"
-122.953877,38.120108,276,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella",2014,6,"Coccinella californica","Invertebrate"
-122.952676,38.119162,80,"Animalia","Chordata","Actinopterygii","Gasterosteiformes","Gasterosteidae","Gasterosteus",2014,6,"Gasterosteus aculeatus","Fish"
-122.948985,38.119703,110,"Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia",2014,6,"Phacelia malvifolia","Plant"
-122.949328,38.119635,125,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium",2014,6,"Trifolium wormskioldii","Plant"
-122.953877,38.120108,276,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Monardella",2014,6,"Monardella sinuata","Plant"
-122.953877,38.120108,276,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria",2014,6,"Armeria maritima","Plant"
-122.953877,38.120108,276,"Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia",2014,6,"Calystegia soldanella","Plant"
-122.897023,38.121939,3,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Corethrogyne",2014,6,"Corethrogyne filaginifolia","Plant"
-122.946239,38.118994,90,"Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2014,6,"Callipepla californica","Bird"
-122.957687,38.115425,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia",2014,6,"Ambrosia chamissonis","Plant"
-122.792328,38.038255,NA,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis",2014,6,"Thamnophis elegans","Herp"
-122.7913133333,38.0386133333,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes",2014,6,"Phyciodes mylitta","Invertebrate"
-122.7854,38.0358583333,NA,"Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes",2014,6,"Cathartes aura","Bird"
-122.79718,38.0389416667,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Icaricia",2014,6,"Icaricia acmon","Invertebrate"
-122.79132,38.0386111667,NA,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Hippodamia",2014,6,"Hippodamia convergens","Invertebrate"
-122.7406841012,37.9809533137,10000,"Animalia","Chordata","Amphibia","Anura","Ranidae","Rana",2014,7,"Rana boylii","Herp"
-122.7667319689,37.9338272108,10000,"Animalia","Chordata","Amphibia","Anura","Ranidae","Rana",2014,7,"Rana boylii","Herp"
-122.793637,38.042218,359,"Animalia","Chordata","Aves","Passeriformes","Turdidae","Sialia",2014,7,"Sialia mexicana","Bird"
-122.84543,38.055999,351,"Plantae","Magnoliophyta","Magnoliopsida","Ericales","Polemoniaceae","Navarretia",2014,7,"Navarretia squarrosa","Plant"
-122.866551,38.091307,1824,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Erythranthe",2014,7,"Erythranthe moschata","Plant"
-122.866551,38.091307,1824,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus",2014,7,"Spinus tristis","Bird"
-122.866551,38.091307,1824,"Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile",2014,7,"Poecile rufescens","Bird"
-122.866551,38.091307,1824,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia",2014,7,"Polygonia satyrus","Invertebrate"
-122.866551,38.091307,1824,"Plantae","Magnoliophyta","Magnoliopsida","Apiales","Araliaceae","Aralia",2014,7,"Aralia californica","Plant"
-122.866551,38.091307,1824,"Plantae","Pteridophyta","Filicopsida","Polypodiales","Blechnaceae","Blechnum",2014,7,"Blechnum spicant","Plant"
-122.856766,38.091442,952,"Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Chrysolepis",2014,7,"Chrysolepis chrysophylla","Plant"
-122.856766,38.091442,952,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina",2014,7,"Cardellina pusilla","Bird"
-122.866551,38.091307,1824,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella",2014,7,"Prunella vulgaris","Plant"
-122.856766,38.091442,952,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta",2014,7,"Pyrausta insequalis","Invertebrate"
-122.866551,38.091307,1824,"Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio",2014,7,"Papilio zelicaon","Invertebrate"
-122.866551,38.091307,1824,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus",2014,7,"Pyrgus communis","Invertebrate"
-122.866551,38.091307,1824,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia",2014,7,"Junonia coenia","Invertebrate"
-122.866551,38.091307,1824,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes",2014,7,"Phyciodes mylitta","Invertebrate"
-122.795734,38.042168,305,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon",2014,7,"Petrochelidon pyrrhonota","Bird"
-122.7981,38.043299,321,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2014,7,"Odocoileus hemionus","Mammal"
-122.953169,38.118251,104,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea",2014,7,"Ardea herodias","Bird"
-122.953626,38.114736,10000,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus",2014,7,"Circus cyaneus","Bird"
-122.944013,38.106294,418,"Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2014,7,"Callipepla californica","Bird"
-122.949335,38.107442,418,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus",2014,7,"Spinus tristis","Bird"
-122.954742,38.110819,418,"Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis",2014,7,"Sayornis nigricans","Bird"
-122.953626,38.114736,1893,"Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus",2014,7,"Pelecanus erythrorhynchos","Bird"
-122.7782836833,37.9924283242,10000,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus",2014,7,"Sceloporus occidentalis","Herp"
-122.944786,38.10886,418,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea",2014,7,"Ardea alba","Bird"
-122.953626,38.114736,1893,"Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia",2014,7,"Gavia pacifica","Bird"
-122.959499,38.11376,10000,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus",2014,7,"Larus heermanni","Bird"
-122.943857,38.034234,104,"Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Gentianaceae","Gentiana",2014,7,"Gentiana affinis","Plant"
-122.837996355,38.0046151936,10000,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Speyeria",2014,7,"Speyeria zerene","Invertebrate"
-122.9438375006,38.1656920495,10000,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Zerene",2014,7,"Zerene eurydice","Invertebrate"
-122.948585,38.155552,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia",2014,7,"Ambrosia chamissonis","Plant"
-122.948418,38.155477,5,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Spergularia",2014,7,"Spergularia macrotheca","Plant"
-122.948589,38.155536,5,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Carpobrotus",2014,7,"Carpobrotus chilensis","Plant"
-122.948503,38.155556,5,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Abronia",2014,7,"Abronia latifolia","Plant"
-122.948579,38.155681,5,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium",2014,7,"Cirsium quercetorum","Plant"
-122.94843,38.156623,5,"Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Camissoniopsis",2014,7,"Camissoniopsis cheiranthifolia","Plant"
-122.948723,38.155734,283,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Armeria",2014,7,"Armeria maritima","Plant"
-122.947964,38.154769,227,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron",2014,7,"Erigeron glaucus","Plant"
-122.8125,38.062556,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis",2014,7,"Limenitis lorquini","Invertebrate"
-122.804278,38.046111,NA,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus",2014,7,"Sceloporus occidentalis","Herp"
-122.803722,38.047528,NA,"Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes",2014,7,"Cathartes aura","Bird"
-122.803722,38.047528,NA,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Harmonia",2014,7,"Harmonia axyridis","Invertebrate"
-122.805306,38.049028,NA,"Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Epipactis",2014,7,"Epipactis helleborine","Plant"
-122.9606166667,38.1916966667,NA,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca",2014,7,"Arctotheca prostrata","Plant"
-122.949564,38.083313,47,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Monardella",2014,7,"Monardella sinuata","Plant"
-122.762432,37.941711,2172,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias",2014,7,"Tamias sonomae","Mammal"
-122.753591,37.936838,1086,"Animalia","Chordata","Mammalia","Rodentia","Geomyidae","Thomomys",2014,7,"Thomomys bottae","Mammal"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Rorippa",2014,7,"Rorippa curvisiliqua","Plant"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Eriogonum",2014,7,"Eriogonum fasciculatum","Plant"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Erythranthe",2014,7,"Erythranthe moschata","Plant"
-122.812085,38.058229,722,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina",2014,7,"Cardellina pusilla","Bird"
-122.812085,38.058229,722,"Animalia","Chordata","Aves","Piciformes","Picidae","Melanerpes",2014,7,"Melanerpes formicivorus","Bird"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Notholithocarpus",2014,7,"Notholithocarpus densiflorus","Plant"
-122.812085,38.058229,722,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",2014,7,"Aphelocoma californica","Bird"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon",2014,7,"Acmispon americanus","Plant"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica",2014,7,"Veronica anagallis-aquatica","Plant"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Liliopsida","Poales","Typhaceae","Sparganium",2014,7,"Sparganium eurycarpum","Plant"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Symphoricarpos",2014,7,"Symphoricarpos albus","Plant"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Solanales","Convolvulaceae","Calystegia",2014,7,"Calystegia purpurata","Plant"
-122.812085,38.058229,722,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Hirundo",2014,7,"Hirundo rustica","Bird"
-122.812085,38.058229,722,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Pipilo",2014,7,"Pipilo maculatus","Bird"
-122.812085,38.058229,722,"Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia",2014,7,"Grindelia stricta","Plant"
-122.812085,38.058229,722,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo",2014,7,"Buteo lineatus","Bird"
-122.807622,38.055574,1174,"Animalia","Chordata","Mammalia","Soricomorpha","Talpidae","Neurotrichus",2014,7,"Neurotrichus gibbsii","Mammal"
-122.807622,38.055574,1174,"Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus",2014,7,"Aesculus californica","Plant"
