"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","userNumber","original.inat.taxonID","species","root","user","xbin","ybin","geo_bin","user_obs","user_spp","user_visits","user_locations"
-122.893042,38.114873,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Frangula","Frangula californica",2014,2,462,53423,"Frangula californica","life",462,3,5,"3 5",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.893385,38.114886,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Baccharis","Baccharis pilularis",2014,2,462,53359,"Baccharis pilularis","life",462,3,5,"3 5",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.9751666667,38.2141666667,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2014,2,2882,117767,"Cervus elaphus","life",2882,2,6,"2 6",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.95859,38.190542,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca","Arctotheca prostrata",2014,2,2882,75549,"Arctotheca prostrata","life",2882,2,6,"2 6",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.761692,37.998704,"invertebrate","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura cervula",2007,5,2882,62229,"Ischnura cervula","life",2882,5,3,"5 3",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.799876,38.038432,"invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus vosnesenskii",2007,7,2882,57689,"Bombus vosnesenskii","life",2882,4,4,"4 4",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.799962,38.038029,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Polygonia","Polygonia satyrus",2007,7,2882,56644,"Polygonia satyrus","life",2882,4,4,"4 4",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.764898,37.999442,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta",2014,1,2882,49133,"Vanessa atalanta","life",2882,5,3,"5 3",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.939385,38.122427,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2014,3,3389,9176,"Zonotrichia leucophrys","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.943174,38.120152,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2014,3,3389,9176,"Zonotrichia leucophrys","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.943991,38.118884,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia sibirica",2014,3,3389,55767,"Claytonia sibirica","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.94547,38.118642,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2014,3,3389,42221,"Odocoileus hemionus","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.945919,38.118631,"bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Zonotrichia leucophrys",2014,3,3389,9176,"Zonotrichia leucophrys","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.949321,38.119183,"bird","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica","Fulica americana",2014,3,3389,473,"Fulica americana","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.9492,38.119152,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Oemleria","Oemleria cerasiformis",2014,3,3389,53419,"Oemleria cerasiformis","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.949699,38.119066,"plant","Plantae","Pteridophyta","Filicopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum munitum",2014,3,3389,47751,"Polystichum munitum","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.950823,38.119333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria vesca",2014,3,3389,50298,"Fragaria vesca","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.949959,38.119252,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2014,3,3389,50854,"Iris douglasiana","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.950914,38.119253,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia douglasiana",2014,3,3389,52854,"Artemisia douglasiana","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.950886,38.119226,"plant","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus californicus",2014,3,3389,52173,"Ranunculus californicus","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.951604,38.119337,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia pycnocephala",2014,3,3389,60952,"Artemisia pycnocephala","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.952101,38.119633,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex crassus",2014,3,3389,61087,"Rumex crassus","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.951189,38.119426,"bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus erythrorhynchos",2014,3,3389,4334,"Pelecanus erythrorhynchos","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.943726,38.11896,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",2014,3,3389,8010,"Corvus corax","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.943718,38.119002,"invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella","Coccinella septempunctata",2014,3,3389,51702,"Coccinella septempunctata","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.951376,38.119339,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Platyprepia","Platyprepia virginalis",2014,3,3389,84438,"Platyprepia virginalis","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.942698,38.120773,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malviflora",2014,3,3389,48795,"Sidalcea malviflora","life",3389,2,5,"2 5",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.964965,38.039457,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2014,3,3389,117767,"Cervus elaphus","life",3389,2,4,"2 4",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.964948,38.039507,"bird","Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes","Cathartes aura",2014,3,3389,4756,"Cathartes aura","life",3389,2,4,"2 4",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.961996,38.026995,"mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2014,3,3389,41728,"Mirounga angustirostris","life",3389,2,3,"2 3",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.960491,38.027631,"microbe","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Lessoniaceae","Macrocystis","Macrocystis pyrifera",2014,3,3389,124748,"Macrocystis pyrifera","life",3389,2,3,"2 3",0.87536231884058,0.878260869565217,0.139130434782609,0.727536231884058
-122.914953,38.079082,"mammal","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Mephitis","Mephitis mephitis",2011,3,3611,41880,"Mephitis mephitis","life",3611,3,4,"3 4",0.527536231884058,0.536231884057971,0.860869565217391,0.857971014492754
-122.967655,38.201968,"invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2014,1,462,49699,"Pisaster ochraceus","life",462,2,6,"2 6",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.7368247804,37.97907238,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Thymelaeaceae","Dirca","Dirca occidentalis",2014,3,3638,50315,"Dirca occidentalis","life",3638,5,3,"5 3",0.176811594202899,0.266666666666667,0.52463768115942,0.243478260869565
-122.890663,38.128237,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus agrifolia",2013,4,3611,47850,"Quercus agrifolia","life",3611,3,5,"3 5",0.527536231884058,0.536231884057971,0.860869565217391,0.857971014492754
-122.941972,38.036648,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea","Sidalcea malviflora",2014,3,462,48795,"Sidalcea malviflora","life",462,2,3,"2 3",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.94321,38.036604,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris","Iris douglasiana",2014,3,462,50854,"Iris douglasiana","life",462,2,3,"2 3",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.942507,38.036731,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria affinis",2014,3,462,60949,"Fritillaria affinis","life",462,2,3,"2 3",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.942295,38.036733,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Fritillaria","Fritillaria affinis",2014,3,462,60949,"Fritillaria affinis","life",462,2,3,"2 3",0.953623188405797,0.942028985507246,0.982608695652174,0.956521739130435
-122.861209,38.018911,"invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia","Pugettia producta",2014,3,3651,49723,"Pugettia producta","life",3651,3,3,"3 3",0.2,0.153623188405797,0.484057971014493,0.231884057971014
-122.961066,38.198809,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2013,4,3611,117767,"Cervus elaphus","life",3611,2,6,"2 6",0.527536231884058,0.536231884057971,0.860869565217391,0.857971014492754
-122.982112,37.99705,"mammal","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga angustirostris",2014,3,2621,41728,"Mirounga angustirostris","life",2621,2,3,"2 3",0.895652173913044,0.889855072463768,0.939130434782609,0.87536231884058
-122.981472,37.998679,"bird","Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes","Cathartes aura",2012,12,3611,4756,"Cathartes aura","life",3611,2,3,"2 3",0.527536231884058,0.536231884057971,0.860869565217391,0.857971014492754
-122.8516666667,38.0763333333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Violaceae","Viola","Viola sempervirens",2014,3,828,55342,"Viola sempervirens","life",828,4,4,"4 4",0.92463768115942,0.930434782608696,0.921739130434783,0.869565217391304
-122.877,38.0898333333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus variicolor",2014,3,828,61018,"Lupinus variicolor","life",828,3,4,"3 4",0.92463768115942,0.930434782608696,0.921739130434783,0.869565217391304
-122.868,38.0805,"fungi","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","Coprinus comatus",2014,3,828,47392,"Coprinus comatus","life",828,3,4,"3 4",0.92463768115942,0.930434782608696,0.921739130434783,0.869565217391304
-122.8768333333,38.0898333333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Sanicula","Sanicula arctopoides",2014,3,828,55466,"Sanicula arctopoides","life",828,3,4,"3 4",0.92463768115942,0.930434782608696,0.921739130434783,0.869565217391304
-122.8498333333,38.0633333333,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bellum",2014,3,828,49918,"Sisyrinchium bellum","life",828,4,4,"4 4",0.92463768115942,0.930434782608696,0.921739130434783,0.869565217391304
-122.974892,38.220731,"invertebrate","Animalia","Arthropoda","Insecta","Diptera","Scathophagidae","Scathophaga","Scathophaga stercoraria",2014,3,3238,132718,"Scathophaga stercoraria","life",3238,2,6,"2 6",0.976811594202899,0.982608695652174,0.997101449275362,0.979710144927536
-122.9946666667,38.2406666667,"bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria melanocephala",2014,3,3238,3941,"Arenaria melanocephala","life",3238,1,6,"1 6",0.976811594202899,0.982608695652174,0.997101449275362,0.979710144927536
-122.9775,38.2225,"mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Cervus elaphus",2014,3,3238,117767,"Cervus elaphus","life",3238,2,6,"2 6",0.976811594202899,0.982608695652174,0.997101449275362,0.979710144927536
-122.963219,38.204959,"mammal","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis latrans",2014,3,3238,42051,"Canis latrans","life",3238,2,6,"2 6",0.976811594202899,0.982608695652174,0.997101449275362,0.979710144927536
-122.9946666667,38.2406666667,"bird","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax penicillatus",2014,3,3238,4277,"Phalacrocorax penicillatus","life",3238,1,6,"1 6",0.976811594202899,0.982608695652174,0.997101449275362,0.979710144927536
-122.850022,38.071866,"fungi","Fungi","Basidiomycota","Agaricomycetes","Boletales","Boletaceae","Xerocomellus","Xerocomellus chrysenteron",2014,3,828,438013,"Xerocomellus chrysenteron","life",828,4,4,"4 4",0.92463768115942,0.930434782608696,0.921739130434783,0.869565217391304
-122.848241,38.061838,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sparaxis","Sparaxis tricolor",2014,3,828,50843,"Sparaxis tricolor","life",828,4,4,"4 4",0.92463768115942,0.930434782608696,0.921739130434783,0.869565217391304
-122.8613333333,38.0185,"invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","Thinopinus","Thinopinus pictus",2014,3,2882,302724,"Thinopinus pictus","life",2882,3,3,"3 3",0.973913043478261,0.976811594202899,0.991304347826087,1
-122.74706,37.934088,"bird","Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes","Cathartes aura",2014,3,383,4756,"Cathartes aura","life",383,5,2,"5 2",0.860869565217391,0.87536231884058,0.747826086956522,0.811594202898551
-122.758484,37.937306,"bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2014,3,383,5212,"Buteo jamaicensis","life",383,5,2,"5 2",0.860869565217391,0.87536231884058,0.747826086956522,0.811594202898551
-122.757656,37.997758,"bird","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Selasphorus","Selasphorus sasin",2014,3,3697,6359,"Selasphorus sasin","life",3697,5,3,"5 3",0.136231884057971,0.133333333333333,0.278260869565217,0.368115942028985
-122.910209,38.147279,"invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dorididae","Doris","Doris montereyensis",2014,3,3740,47469,"Doris montereyensis","life",3740,3,5,"3 5",0.197101449275362,0.223188405797101,0.588405797101449,0.452173913043478
-122.862661,38.043778,"plant","Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Apocynaceae","Vinca","Vinca major",2014,3,1,53326,"Vinca major","life",1,3,4,"3 4",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.857075,38.041048,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum maximum",2014,3,1,53094,"Heracleum maximum","life",1,3,4,"3 4",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.857061,38.041195,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus spectabilis",2014,3,1,47543,"Rubus spectabilis","life",1,3,4,"3 4",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.857074,38.041341,"plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes sanguineum",2014,3,1,53435,"Ribes sanguineum","life",1,3,4,"3 4",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.856027,38.025226,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera involucrata",2014,3,1,60881,"Lonicera involucrata","life",1,3,3,"3 3",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.855807,38.026938,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium arvense",2014,3,1,50851,"Cerastium arvense","life",1,3,3,"3 3",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.864313,38.032408,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Adoxaceae","Sambucus","Sambucus racemosa",2014,3,1,57824,"Sambucus racemosa","life",1,3,3,"3 3",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.871712,38.033802,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tolmiei",2014,3,1,50840,"Calochortus tolmiei","life",1,3,3,"3 3",0.979710144927536,0.979710144927536,0.985507246376812,0.985507246376812
-122.7462871296,37.9454091666,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rhamnaceae","Ceanothus","Ceanothus masonii",2014,3,2335,76184,"Ceanothus masonii","life",2335,5,2,"5 2",0.402898550724638,0.226086956521739,0.455072463768116,0.234782608695652
-122.9538080993,38.1953036216,"fish","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch",2014,3,3842,53692,"Oncorhynchus kisutch","life",3842,2,6,"2 6",0.495652173913043,0.460869565217391,0.179710144927536,0.611594202898551
