"decimalLongitude","decimalLatitude","id","recordedBy","userNumber","eventDate","eventTime","dateIdentified","verbatimLocality","coordinateUncertaintyInMeters","informationWithheld","identificationID","original.inat.taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","year","month","hour","PARK_CODE","PARK_NAME","PARK_TYPE","IN_PARK","speciesFixed","category"
-122.963644,38.196945,1412800,"Claudia Vieira",7559,2015-04-21,"21:32:38Z",2015-04-26,"Point Reyes Natl Seashore, Inverness, CA, US",91,"",2673872,51288,"Platystemon californicus","species","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Platystemon",2015,4,21,"PORE","Point Reyes","National Seashore",TRUE,"Platystemon californicus","Plant"
-122.957212,38.190621,1412801,"Claudia Vieira",7559,2015-04-21,"23:26:38Z",2015-04-22,"Point Reyes Natl Seashore, Inverness, CA, US",10000,"",2650573,61010,"Lupinus arboreus","species","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2015,4,23,"PORE","Point Reyes","National Seashore",TRUE,"Lupinus arboreus","Plant"
-122.7993816667,38.0407366667,1424767,"Tony Iwane",3,2015-04-22,"15:16:40Z",2015-04-26,"Point Reyes National Seashore, Marin, California, United States",NA,"",2671981,1409,"Callipepla californica","species","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2015,4,15,"PORE","Point Reyes","National Seashore",TRUE,"Callipepla californica","Bird"
-122.7984133333,38.040215,1424768,"Tony Iwane",3,2015-04-22,"15:09:32Z",2015-04-26,"Point Reyes National Seashore, Marin, California, United States",NA,"",2672036,55963,"Malacosoma californicum","species","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Malacosoma",2015,4,15,"PORE","Point Reyes","National Seashore",TRUE,"Malacosoma californicum","Invertebrate"
-122.801342,38.013062,1444532,"Raul Agrait",6988,2015-05-01,"16:18:45Z",2015-05-02,"Bear Valley Trail",2644,"",2711984,82481,"Pieris marginalis","species","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris",2015,5,16,"PORE","Point Reyes","National Seashore",TRUE,"Pieris marginalis","Invertebrate"
-122.801342,38.013062,1444545,"Raul Agrait",6988,2015-05-01,"16:42:07Z",2015-05-02,"Bear Valley Trail",2644,"",2715253,48505,"Junonia coenia","species","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia",2015,5,16,"PORE","Point Reyes","National Seashore",TRUE,"Junonia coenia","Invertebrate"
-122.801342,38.013062,1444556,"Raul Agrait",6988,2015-05-01,"16:46:18Z",2015-05-02,"Bear Valley Trail",2644,"",2712037,36204,"Sceloporus occidentalis","species","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus",2015,5,16,"PORE","Point Reyes","National Seashore",TRUE,"Sceloporus occidentalis","Herp"
-122.801342,38.013062,1444570,"Raul Agrait",6988,2015-05-01,"16:50:32Z",2015-05-02,"Bear Valley Trail",2644,"",2712206,145238,"Setophaga petechia","species","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga",2015,5,16,"PORE","Point Reyes","National Seashore",TRUE,"Setophaga petechia","Bird"
-122.801342,38.013062,1444579,"Raul Agrait",6988,2015-05-01,"16:53:17Z",2015-05-02,"Bear Valley Trail",2644,"",2712093,50854,"Iris douglasiana","species","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris",2015,5,16,"PORE","Point Reyes","National Seashore",TRUE,"Iris douglasiana","Plant"
-122.801342,38.013062,1444584,"Raul Agrait",6988,2015-05-01,"17:28:50Z",2015-05-02,"Bear Valley Trail",2644,"",2712105,36204,"Sceloporus occidentalis","species","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus",2015,5,17,"PORE","Point Reyes","National Seashore",TRUE,"Sceloporus occidentalis","Herp"
-122.801342,38.013062,1444709,"Raul Agrait",6988,2015-05-01,"17:38:47Z",2015-05-02,"Bear Valley Trail",2644,"",2715246,50878,"Erigeron glaucus","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron",2015,5,17,"PORE","Point Reyes","National Seashore",TRUE,"Erigeron glaucus","Plant"
-122.801342,38.013062,1444764,"Raul Agrait",6988,2015-05-01,"18:58:45Z",2015-05-02,"Bear Valley Trail",2644,"",2712433,42221,"Odocoileus hemionus columbianus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2015,5,18,"PORE","Point Reyes","National Seashore",TRUE,"Odocoileus hemionus","Mammal"
-122.801342,38.013062,1444768,"Raul Agrait",6988,2015-05-01,"19:03:10Z",2015-05-02,"Bear Valley Trail",2644,"",2712439,1409,"Callipepla californica","species","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Callipepla californica","Bird"
-122.801342,38.013062,1444773,"Raul Agrait",6988,2015-05-01,"19:05:58Z",2015-05-02,"Bear Valley Trail",2644,"",2712446,12727,"Turdus migratorius","species","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Turdus migratorius","Bird"
-122.801342,38.013062,1444775,"Raul Agrait",6988,2015-05-01,"19:07:36Z",2015-05-02,"Bear Valley Trail",2644,"",2712450,1409,"Callipepla californica","species","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Callipepla californica","Bird"
-122.801342,38.013062,1444781,"Raul Agrait",6988,2015-05-01,"19:08:22Z",2015-05-02,"Bear Valley Trail",2644,"",2712458,1409,"Callipepla californica","species","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Callipepla californica","Bird"
-122.801342,38.013062,1444789,"Raul Agrait",6988,2015-05-01,"19:20:55Z",2015-05-02,"Bear Valley Trail",2644,"",2712500,46220,"Tamias sonomae","species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Tamias sonomae","Mammal"
-122.801342,38.013062,1444790,"Raul Agrait",6988,2015-05-01,"19:33:47Z",2015-05-02,"Bear Valley Trail",2644,"",2712501,42221,"Odocoileus hemionus columbianus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Odocoileus hemionus","Mammal"
-122.801342,38.013062,1444792,"Raul Agrait",6988,2015-05-01,"19:37:36Z",2015-05-02,"Bear Valley Trail",2644,"",2712503,199840,"Haemorhous mexicanus","species","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Haemorhous mexicanus","Bird"
-122.801342,38.013062,1444794,"Raul Agrait",6988,2015-05-01,"19:38:26Z",2015-05-02,"Bear Valley Trail",2644,"",2712506,10325,"Euphagus cyanocephalus","species","Animalia","Chordata","Aves","Passeriformes","Icteridae","Euphagus",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Euphagus cyanocephalus","Bird"
-122.81182218,38.03704217,1447782,"rickr",46,2015-05-02,"23:16:50Z",2017-03-18,"Point Reyes National Seashore, Marin County, US-CA, US",46,"",11076882,50854,"Iris douglasiana","species","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Iris",2015,5,23,"PORE","Point Reyes","National Seashore",TRUE,"Iris douglasiana","Plant"
-122.81196129,38.03693206,1447783,"rickr",46,2015-05-02,"23:18:17Z",2016-06-30,"Point Reyes National Seashore, Marin County, US-CA, US",9,"",6837189,50298,"Fragaria vesca","species","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria",2015,5,23,"PORE","Point Reyes","National Seashore",TRUE,"Fragaria vesca","Plant"
-122.81204723,38.03699961,1449894,"rickr",46,2015-05-02,"23:22:52Z",2015-05-03,"Point Reyes National Seashore, Marin County, US-CA, US",16,"",2721227,53094,"Heracleum maximum","species","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum",2015,5,23,"PORE","Point Reyes","National Seashore",TRUE,"Heracleum maximum","Plant"
-122.81468967,38.03679775,1449897,"rickr",46,2015-05-02,"23:30:29Z",2015-05-24,"",10,"",2886286,205330,"Marah fabacea","species","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Marah",2015,5,23,"PORE","Point Reyes","National Seashore",TRUE,"Marah fabacea","Plant"
-122.82371864,38.03752603,1449905,"rickr",46,2015-05-02,"00:07:22Z",2015-05-03,"Point Reyes National Seashore, Marin County, US-CA, US",12,"",2721916,50876,"Layia platyglossa","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Layia",2015,5,0,"PORE","Point Reyes","National Seashore",TRUE,"Layia platyglossa","Plant"
-122.8033538,38.02978739,1449909,"rickr",46,2015-05-02,"01:05:40Z",2017-03-18,"Point Reyes National Seashore, Marin County, US-CA, US",13,"",11076906,69823,"Notholithocarpus densiflorus","species","Plantae","Magnoliophyta","Magnoliopsida","Fagales","Fagaceae","Notholithocarpus",2015,5,1,"PORE","Point Reyes","National Seashore",TRUE,"Notholithocarpus densiflorus","Plant"
-122.80337161,38.02976775,1449910,"rickr",46,2015-05-02,"01:07:49Z",2017-05-11,"Point Reyes National Seashore, Marin County, US-CA, US",12,"",12727410,496537,"Lysimachia latifolia","species","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Lysimachia",2015,5,1,"PORE","Point Reyes","National Seashore",TRUE,"Lysimachia latifolia","Plant"
-122.80532197,38.04901942,1453163,"rickr",46,2015-05-03,"19:26:25Z",2015-05-28,"Point Reyes National Seashore, Marin County, US-CA, US",10,"",2923424,57090,"Erodium botrys","species","Plantae","Magnoliophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium",2015,5,19,"PORE","Point Reyes","National Seashore",TRUE,"Erodium botrys","Plant"
-122.954227,38.119328,1475357,"miroungazalophus",2621,2015-03-15,"",2015-05-10,"Abbott's Lagoon Beach",418,"",2771447,7294,"Eremophila alpestris","species","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Eremophila",2015,3,NA,"PORE","Point Reyes","National Seashore",TRUE,"Eremophila alpestris","Bird"
-122.806039,38.045861,1483489,"Patrick Kleeman",3721,2015-05-09,"18:08:00Z",2015-05-13,"Horse Trail, Point Reyes National Seashore",24,"",2789424,7266,"Psaltriparus minimus","species","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Psaltriparus",2015,5,18,"PORE","Point Reyes","National Seashore",TRUE,"Psaltriparus minimus","Bird"
-122.806039,38.045861,1483490,"Patrick Kleeman",3721,2015-05-09,"17:43:00Z",2015-05-13,"Horse Trail, Point Reyes National Seashore",24,"",2789425,16598,"Empidonax difficilis","species","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax",2015,5,17,"PORE","Point Reyes","National Seashore",TRUE,"Empidonax difficilis","Bird"
-122.806039,38.045861,1483491,"Patrick Kleeman",3721,2015-05-09,"17:51:00Z",2015-05-13,"Horse Trail, Point Reyes National Seashore",24,"",2789426,9420,"Pipilo maculatus","species","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Pipilo",2015,5,17,"PORE","Point Reyes","National Seashore",TRUE,"Pipilo maculatus","Bird"
-122.806039,38.045861,1483492,"Patrick Kleeman",3721,2015-05-09,"17:37:00Z",2015-05-13,"Horse Trail, Point Reyes National Seashore",24,"",2789427,3454,"Zenaida macroura","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida",2015,5,17,"PORE","Point Reyes","National Seashore",TRUE,"Zenaida macroura","Bird"
-122.806039,38.045861,1483493,"Patrick Kleeman",3721,2015-05-09,"17:53:00Z",2015-05-13,"Horse Trail, Point Reyes National Seashore",24,"",2789428,144820,"Poecile rufescens","species","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile",2015,5,17,"PORE","Point Reyes","National Seashore",TRUE,"Poecile rufescens","Bird"
-122.9976366667,38.0069916667,1485283,"vbrostek",8250,2015-05-10,"23:00:26Z",2015-05-13,"Point Reyes, Inverness, CA, US",NA,"",2793306,5212,"Buteo jamaicensis","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo",2015,5,23,"PORE","Point Reyes","National Seashore",TRUE,"Buteo jamaicensis","Bird"
-122.964461,38.096624,1489697,"Amelia Ryan",3243,2015-05-12,"17:52:21Z",2015-05-15,"Point Reyes",20,"",2802345,60550,"Sisyrinchium californicum","species","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium",2015,5,17,"PORE","Point Reyes","National Seashore",TRUE,"Sisyrinchium californicum","Plant"
-122.7986,38.043537,1489918,"Patrick Kleeman",3721,2015-05-14,"23:49:00Z",2015-05-15,"Bear Valley, Point Reyes National Seashore, CA",6,"",2802738,2969,"Streptopelia decaocto","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Streptopelia",2015,5,23,"PORE","Point Reyes","National Seashore",TRUE,"Streptopelia decaocto","Bird"
-122.971478,38.034917,1492919,"yasingi",750,2015-05-07,"",2015-05-15,"Pt Reyers National Seashore, CA",6691,"",2808018,53094,"Heracleum maximum","species","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Heracleum maximum","Plant"
-122.971478,38.034917,1492923,"yasingi",750,2015-05-07,"",2015-05-15,"Pt Reyers National Seashore, CA",6691,"",2808040,49918,"Sisyrinchium bellum","species","Plantae","Magnoliophyta","Liliopsida","Asparagales","Iridaceae","Sisyrinchium",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Sisyrinchium bellum","Plant"
-122.971478,38.034917,1492940,"yasingi",750,2015-05-07,"",2016-09-10,"Pt Reyers National Seashore, CA",6691,"",7955031,41728,"Mirounga angustirostris","species","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Mirounga angustirostris","Mammal"
-122.971478,38.034917,1492966,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2816001,48795,"Sidalcea malviflora","species","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Sidalcea malviflora","Plant"
-122.971478,38.034917,1492974,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2816026,48795,"Sidalcea malviflora","species","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Sidalcea malviflora","Plant"
-122.971478,38.034917,1492996,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2815863,52990,"Carduus pycnocephalus","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Carduus",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Carduus pycnocephalus","Plant"
-122.971478,38.034917,1493020,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2810160,52830,"Anagallis arvensis","species","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Myrsinaceae","Anagallis",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Anagallis arvensis","Plant"
-122.971478,38.034917,1493022,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2815727,48795,"Sidalcea malviflora","species","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Sidalcea",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Sidalcea malviflora","Plant"
-122.971478,38.034917,1493037,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2815650,42221,"Odocoileus hemionus columbianus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Odocoileus hemionus","Mammal"
-122.971478,38.034917,1493045,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2815585,48225,"Eschscholzia californica","species","Plantae","Magnoliophyta","Magnoliopsida","Ranunculales","Papaveraceae","Eschscholzia",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Eschscholzia californica","Plant"
-122.971478,38.034917,1493050,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",10000,"",2815532,61010,"Lupinus arboreus","species","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Lupinus arboreus","Plant"
-122.971478,38.034917,1493153,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2810735,56987,"Wyethia angustifolia","species","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Wyethia",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Wyethia angustifolia","Plant"
-122.971478,38.034917,1493167,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2810054,4277,"Phalacrocorax penicillatus","species","Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Phalacrocorax penicillatus","Bird"
-122.971478,38.034917,1493171,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2810027,4328,"Pelecanus occidentalis","species","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Pelecanus occidentalis","Bird"
-122.971478,38.034917,1493175,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2815416,63697,"Metacarcinus magister","species","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Metacarcinus",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Metacarcinus magister","Invertebrate"
-122.971478,38.034917,1493185,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2815388,47414,"Emerita analoga","species","Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae","Emerita",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Emerita analoga","Invertebrate"
-122.971478,38.034917,1493607,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2809220,7036,"Melanitta perspicillata","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Melanitta",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Melanitta perspicillata","Bird"
-122.971478,38.034917,1493612,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2809230,117767,"Cervus elaphus nannodes","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Cervus elaphus","Mammal"
-122.971478,38.034917,1493629,"yasingi",750,2015-05-07,"",2015-05-16,"Pt Reyers National Seashore, CA",6691,"",2815191,5212,"Buteo jamaicensis","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Buteo jamaicensis","Bird"
-122.971478,38.034917,1493641,"yasingi",750,2015-05-07,"",2015-07-07,"Pt Reyers National Seashore, CA",6691,"",3241102,41728,"Mirounga angustirostris","species","Animalia","Chordata","Mammalia","Carnivora","Phocidae","Mirounga",2015,5,NA,"PORE","Point Reyes","National Seashore",TRUE,"Mirounga angustirostris","Mammal"
-122.8406462471,38.0281120923,1494356,"Patrick Kleeman",3721,2015-05-15,"17:36:16Z",2015-05-16,"California, US",10000,"Coordinate uncertainty increased to 10000m at the request of the observer",2810634,41789,"Taxidea taxus","species","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Taxidea",2015,5,17,"PORE","Point Reyes","National Seashore",TRUE,"Taxidea taxus","Mammal"
-122.9399714376,38.1344401826,1494357,"Patrick Kleeman",3721,2015-05-15,"21:13:55Z",2015-05-16,"California, US",10000,"Coordinate uncertainty increased to 10000m at the request of the observer",2810635,28398,"Thamnophis elegans","species","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis",2015,5,21,"PORE","Point Reyes","National Seashore",TRUE,"Thamnophis elegans","Herp"
